time,vGS4,iGS4,tGS4,vGS1,tGS1,iGS1,tBat,vBat,vGS2,tGS2,iGS2,vGS3,tGS3,iGS3,iADCS,tODB,iRX,RSSI,iTX ,tPA,i1200,i3v3,v3v3,i5v,v5v,tSU
983656543,1198,2,32.3,246,5.1,0,11.5,8209,176,-15.7,0,176,-12.5,0,2,16.3,46,1328,0,22.7,0,0,0,0,0,0.0
983662042,493,0,19.5,704,19.5,6,14.7,8209,246,-12.5,0,246,-7.7,0,2,19.5,45,1288,0,27.5,0,0,0,0,0,0.0
983662072,458,0,17.9,634,16.3,2,14.7,8209,246,-12.5,0,246,-7.7,0,2,19.5,46,1320,0,27.5,0,0,0,0,0,0.0
983662087,422,0,16.3,599,16.3,0,14.7,8209,211,-12.5,0,211,-7.7,0,2,19.5,45,1272,0,27.5,0,0,0,0,0,0.0
983662102,422,0,14.7,563,14.7,0,14.7,8209,211,-12.5,0,211,-7.7,0,2,19.5,46,1344,0,25.9,0,0,0,0,0,0.0
983662132,387,0,13.1,493,13.1,0,13.1,8209,211,-12.5,0,211,-9.3,0,2,19.5,46,1264,0,27.5,0,0,0,0,0,0.0
983662147,352,0,13.1,493,11.5,0,13.1,8209,211,-12.5,0,211,-9.3,0,2,19.5,46,1296,0,25.9,0,0,0,0,0,0.0
983662162,352,0,11.5,458,11.5,0,13.1,8209,211,-12.5,0,211,-9.3,0,2,19.5,46,1256,0,25.9,0,0,0,0,0,0.0
983662177,317,0,9.9,422,9.9,0,13.1,8209,211,-12.5,0,211,-9.3,0,2,19.5,45,1336,0,25.9,0,0,0,0,0,0.0
983662207,317,0,9.9,387,8.3,0,13.1,8209,211,-14.1,0,211,-9.3,0,2,19.5,45,0,0,25.9,0,0,0,0,0,0.0
983667791,176,0,1.9,317,5.1,0,11.5,8209,176,-14.1,0,176,-10.9,0,2,17.9,46,1328,0,25.9,0,0,0,0,0,0.0
983667821,176,0,0.3,317,3.5,0,11.5,8209,176,-14.1,0,176,-10.9,0,2,17.9,46,1304,0,25.9,0,0,0,0,0,0.0
983667836,176,0,0.3,281,3.5,0,11.5,8209,176,-14.1,0,176,-10.9,0,2,17.9,45,1248,0,25.9,0,0,0,0,0,0.0
983667851,176,0,0.3,281,1.9,0,11.5,8209,176,-15.7,0,176,-10.9,0,2,17.9,46,1336,0,25.9,0,0,0,0,0,0.0
983667866,176,0,0.3,281,1.9,0,11.5,8209,176,-15.7,0,176,-12.5,0,2,17.9,45,1272,0,25.9,0,0,0,0,0,0.0
983667881,176,0,0.3,281,1.9,0,9.9,8209,176,-15.7,0,176,-12.5,0,2,17.9,46,1312,0,25.9,0,0,0,0,0,0.0
983667897,176,0,-1.3,281,0.3,0,9.9,8209,176,-15.7,0,176,-12.5,0,2,17.9,45,1320,0,25.9,0,0,0,0,0,0.0
983667912,176,0,-1.3,246,0.3,0,9.9,8209,176,-15.7,0,140,-12.5,0,2,17.9,45,1304,0,25.9,0,0,0,0,0,0.0
983667927,140,0,-1.3,246,0.3,0,9.9,8209,140,-15.7,0,140,-12.5,0,2,16.3,46,1272,0,25.9,0,0,0,0,0,0.0
983667942,140,0,-1.3,246,0.3,0,9.9,8209,140,-15.7,0,140,-12.5,0,2,16.3,45,1280,0,25.9,0,0,0,0,0,0.0
983667957,140,0,-1.3,246,-1.3,0,9.9,8209,140,-15.7,0,140,-12.5,0,2,16.3,46,1296,0,24.3,0,0,0,0,0,0.0
983732825,8985,6,62.7,3699,9.9,0,17.9,8985,387,-7.7,0,8985,11.5,74,2,25.9,46,1408,0,30.7,0,0,0,0,0,0.0
983732840,8985,6,62.7,2924,9.9,0,17.9,8985,387,-7.7,0,8985,11.5,76,2,25.9,46,1432,0,30.7,0,0,0,0,0,0.0
983732870,8985,6,62.7,2114,9.9,0,17.9,8985,387,-7.7,0,8985,11.5,74,2,25.9,46,1416,0,30.7,0,0,0,0,0,0.0
983732885,8985,12,62.7,1937,9.9,0,17.9,8985,387,-7.7,0,8985,11.5,68,2,25.9,46,0,0,30.7,0,0,0,0,0,0.0
983732900,8985,23,62.7,2783,9.9,0,17.9,8985,387,-7.7,0,8985,11.5,59,2,25.9,46,1384,0,30.7,0,0,0,0,0,0.0
983732915,8985,34,62.7,2677,9.9,0,17.9,8985,387,-7.7,0,8985,11.5,49,2,25.9,46,1432,0,30.7,0,0,0,0,0,0.0
983732930,8985,44,62.7,2642,9.9,0,17.9,8985,387,-7.7,0,8985,9.9,38,2,25.9,46,1480,0,30.7,0,0,0,0,0,0.0
983732960,8985,59,62.7,2572,9.9,0,17.9,8985,387,-7.7,0,8985,9.9,21,2,25.9,46,1408,0,30.7,0,0,0,0,0,0.0
983732990,8985,64,62.7,2290,9.9,0,17.9,8985,387,-7.7,0,8985,8.3,19,2,25.9,46,1368,0,30.7,0,0,0,0,0,0.0
983733005,8985,61,62.7,2078,9.9,0,17.9,8985,387,-7.7,0,8985,8.3,21,2,25.9,46,1440,0,30.7,0,0,0,0,0,0.0
983733020,8985,57,61.1,1902,9.9,0,17.9,8985,387,-7.7,0,8985,8.3,23,2,25.9,46,1376,0,30.7,0,0,0,0,0,0.0
983738630,8985,81,59.5,4157,9.9,0,17.9,8985,422,-7.7,0,4228,5.1,2,2,27.5,46,1352,0,30.7,0,0,0,0,0,0.0
983744230,8668,236,43.5,8491,5.1,2,13.1,8350,246,-15.7,0,2290,-12.5,2,2,17.9,45,0,0,22.7,0,0,0,0,0,0.0
983744245,8491,61,43.5,8315,5.1,0,13.1,8245,211,-15.7,0,845,-12.5,21,2,17.9,45,1328,0,22.7,0,0,0,0,0,0.0
983744275,7329,4,41.9,1268,5.1,0,13.1,8209,211,-15.7,0,281,-12.5,0,2,17.9,46,1352,0,22.7,0,0,0,0,0,0.0
983744320,951,4,33.9,281,5.1,0,13.1,8209,211,-15.7,0,211,-12.5,0,2,17.9,45,1352,0,22.7,0,0,0,0,0,0.0
983744335,810,21,32.3,281,3.5,0,13.1,8209,211,-15.7,0,211,-12.5,0,2,17.9,45,1280,0,22.7,0,0,0,0,0,0.0
983744365,669,2,27.5,246,3.5,0,13.1,8209,211,-15.7,0,211,-12.5,0,2,16.3,45,1320,0,22.7,0,0,0,0,0,0.0
983744411,493,0,21.1,211,3.5,0,11.5,8209,176,-15.7,0,211,-14.1,0,2,16.3,45,1352,0,22.7,0,0,0,0,0,0.0
983744426,458,0,19.5,211,3.5,0,11.5,8209,176,-15.7,0,176,-14.1,0,2,16.3,45,1304,0,22.7,0,0,0,0,0,0.0
983749905,317,0,11.5,281,11.5,0,11.5,8209,176,-14.1,0,176,-10.9,0,2,16.3,45,1288,0,22.7,0,0,0,0,0,0.0
983749980,211,0,6.7,211,6.7,0,9.9,8174,176,-15.7,0,176,-12.5,0,2,14.7,46,1232,0,22.7,0,0,0,0,0,0.0
983749995,211,0,6.7,211,6.7,0,9.9,8174,140,-15.7,0,176,-12.5,0,2,14.7,45,1328,0,22.7,0,0,0,0,0,0.0
983750010,211,0,5.1,211,5.1,0,9.9,8174,140,-15.7,0,140,-12.5,0,2,14.7,46,1304,0,22.7,0,0,0,0,0,0.0
983750025,211,0,5.1,176,5.1,0,9.9,8174,140,-15.7,0,140,-12.5,0,2,14.7,46,1344,0,22.7,0,0,0,0,0,0.0
983750055,176,0,3.5,176,3.5,0,9.9,8174,140,-15.7,0,140,-12.5,0,2,14.7,45,0,0,22.7,0,0,0,0,0,0.0
983750101,176,0,1.9,176,1.9,0,9.9,8174,140,-15.7,0,140,-14.1,0,2,14.7,45,1264,0,21.1,0,0,0,0,0,0.0
983750116,176,0,0.3,176,1.9,0,9.9,8174,140,-17.3,0,140,-14.1,0,2,14.7,45,1280,0,21.1,0,0,0,0,0,0.0
983750131,176,0,0.3,140,1.9,0,9.9,8174,140,-17.3,0,140,-14.1,0,2,14.7,45,1288,0,21.1,0,0,0,0,0,0.0
983750146,176,0,0.3,140,0.3,0,8.3,8174,140,-17.3,0,140,-14.1,0,2,14.7,46,1296,0,21.1,0,0,0,0,0,0.0
983815060,7117,4,3.5,8703,43.5,258,16.3,8386,8597,24.3,106,2501,-7.7,2,2,17.9,45,1264,0,27.5,0,0,0,0,0,0.0
983815090,7082,4,3.5,8668,41.9,245,16.3,8350,8527,22.7,57,2008,-7.7,2,2,17.9,45,1312,0,27.5,0,0,0,0,0,0.0
983815105,7082,4,3.5,8632,41.9,238,16.3,8350,8491,22.7,34,1797,-7.7,2,2,17.9,46,1400,0,27.5,0,0,0,0,0,0.0
983815120,7082,4,3.5,8632,40.3,230,16.3,8315,8456,21.1,14,1620,-7.7,2,2,17.9,45,1360,0,27.5,0,0,0,0,0,0.0
983815135,7082,4,3.5,8632,40.3,221,16.3,8315,8386,19.5,4,1444,-7.7,2,2,17.9,45,1368,0,27.5,0,0,0,0,0,0.0
983815195,8527,23,3.5,8597,35.5,174,16.3,8280,1233,14.7,2,1444,-7.7,2,2,17.9,46,1336,0,27.5,0,0,0,0,0,0.0
983815210,8527,40,3.5,8597,35.5,160,16.3,8315,880,14.7,12,1726,-7.7,2,2,17.9,45,1344,0,27.5,0,0,0,0,0,0.0
983820869,246,0,1.9,8985,46.7,0,14.7,8985,8985,9.9,78,281,-9.3,0,4,16.3,46,1296,0,24.3,0,0,0,0,0,0.0
983826512,281,0,8.3,8985,40.3,8,14.7,8985,8985,-6.1,68,317,-7.7,0,4,17.9,46,1296,0,25.9,0,0,0,0,0,0.0
983826542,810,19,6.7,8985,41.9,25,14.7,8985,8985,-4.5,53,317,-7.7,0,4,17.9,46,1256,0,25.9,0,0,0,0,0,0.0
983826558,669,2,6.7,8597,43.5,177,13.1,8280,8456,-4.5,21,246,-7.7,0,2,17.9,46,1320,0,25.9,0,0,0,0,0,0.0
983826573,281,0,6.7,8421,43.5,25,13.1,8209,8245,-4.5,2,211,-7.7,0,2,17.9,46,1344,0,25.9,0,0,0,0,0,0.0
983826588,211,0,5.1,8350,41.9,2,13.1,8209,3347,-4.5,2,211,-7.7,0,2,16.3,45,1280,0,25.9,0,0,0,0,0,0.0
983826603,211,0,5.1,4897,40.3,0,13.1,8174,528,-4.5,0,211,-9.3,0,2,16.3,46,1336,0,25.9,0,0,0,0,0,0.0
983826633,211,0,5.1,845,37.1,21,13.1,8174,246,-4.5,0,211,-9.3,0,2,16.3,45,1336,0,25.9,0,0,0,0,0,0.0
983826663,211,0,3.5,634,32.3,2,13.1,8174,246,-6.1,0,211,-9.3,0,2,16.3,45,1288,0,24.3,0,0,0,0,0,0.0
983832216,317,0,1.9,246,22.7,0,13.1,8174,176,-4.5,0,176,-10.9,0,2,14.7,46,1336,0,24.3,0,0,0,0,0,0.0
983832246,246,0,0.3,211,19.5,0,11.5,8174,176,-6.1,0,176,-10.9,0,2,14.7,45,1312,0,24.3,0,0,0,0,0,0.0
983832261,246,0,0.3,211,17.9,0,11.5,8174,176,-6.1,0,176,-10.9,0,2,14.7,45,1304,0,24.3,0,0,0,0,0,0.0
983832276,211,0,0.3,211,17.9,0,11.5,8174,176,-6.1,0,176,-10.9,0,2,14.7,46,1320,0,24.3,0,0,0,0,0,0.0
983832336,176,0,-2.9,176,13.1,0,11.5,8174,176,-7.7,0,176,-12.5,0,2,14.7,45,1384,0,24.3,0,0,0,0,0,0.0
983837844,140,0,11.5,140,1.9,0,9.9,8139,140,-12.5,0,140,-10.9,0,2,14.7,45,1280,0,22.7,0,0,0,0,0,0.0
983837859,140,0,9.9,140,1.9,0,8.3,8139,140,-12.5,0,140,-10.9,0,2,16.3,45,1368,0,22.7,0,0,0,0,0,0.0
983837874,140,0,8.3,140,0.3,0,8.3,8139,140,-12.5,0,140,-10.9,0,2,14.7,46,1344,0,22.7,0,0,0,0,0,0.0
983837889,140,0,8.3,140,0.3,0,8.3,8139,140,-14.1,0,140,-10.9,0,2,14.7,45,0,0,21.1,0,0,0,0,0,0.0
983837964,140,0,5.1,140,-1.3,0,8.3,8139,140,-14.1,0,140,-12.5,0,2,14.7,45,1368,0,21.1,0,0,0,0,0,0.0
983837979,140,0,3.5,140,-1.3,0,8.3,8139,140,-15.7,0,140,-12.5,0,2,14.7,46,1384,0,21.1,0,0,0,0,0,0.0
983837994,140,0,3.5,140,-2.9,0,8.3,8139,105,-15.7,0,105,-12.5,0,2,14.7,45,1288,0,21.1,0,0,0,0,0,0.0
983838009,105,0,3.5,140,-2.9,0,8.3,8139,105,-15.7,0,105,-12.5,0,2,14.7,46,1440,0,21.1,0,0,0,0,0,0.0
983838024,105,0,3.5,105,-2.9,0,8.3,8139,105,-15.7,0,105,-12.5,0,2,14.7,45,1360,0,21.1,0,0,0,0,0,0.0
983838039,105,0,1.9,105,-2.9,0,6.7,8139,105,-15.7,0,105,-12.5,0,2,14.7,46,1288,0,21.1,0,0,0,0,0,0.0
983838054,105,0,1.9,105,-4.5,0,6.7,8139,105,-15.7,0,105,-14.1,0,2,14.7,45,1240,0,21.1,0,0,0,0,0,0.0
983902755,8456,74,-1.3,8421,22.7,27,13.1,8209,8315,5.1,4,986,-9.3,2,2,14.7,46,1352,0,22.7,0,0,0,0,0,0.0
983902800,8527,119,-1.3,8456,19.5,21,13.1,8245,8280,3.5,2,1374,-9.3,2,2,14.7,45,1320,0,22.7,0,0,0,0,0,0.0
983902815,8527,136,0.3,8456,19.5,19,13.1,8245,8280,1.9,2,1550,-9.3,2,2,14.7,46,1344,0,22.7,0,0,0,0,0,0.0
983902830,8527,155,0.3,8456,19.5,17,13.1,8245,8139,1.9,2,1761,-9.3,2,2,14.7,46,0,0,22.7,0,0,0,0,0,0.0
983902845,8562,172,0.3,8456,17.9,14,13.1,8245,7787,1.9,2,2008,-9.3,2,2,14.7,46,1336,0,22.7,0,0,0,0,0,0.0
983902861,8562,192,1.9,8456,17.9,12,13.1,8280,7293,0.3,2,2360,-9.3,2,2,14.7,46,1336,0,22.7,0,0,0,0,0,0.0
983902876,8597,211,1.9,8491,16.3,10,13.1,8280,6765,0.3,2,2748,-9.3,2,2,14.7,45,1344,0,22.7,0,0,0,0,0,0.0
983902891,8597,228,3.5,8491,16.3,8,13.1,8280,6131,0.3,2,3171,-10.9,2,2,14.7,46,1352,0,22.7,0,0,0,0,0,0.0
983902906,8632,245,5.1,8491,16.3,6,13.1,8315,5426,-1.3,2,5954,-10.9,2,2,14.7,46,1336,0,22.7,0,0,0,0,0,0.0
983902936,8632,273,6.7,8491,14.7,4,13.1,8315,3946,-1.3,2,8421,-10.9,4,2,14.7,46,1328,0,22.7,0,0,0,0,0,0.0
983902951,8668,288,8.3,8491,14.7,2,13.1,8315,2995,-2.9,2,8456,-10.9,8,2,14.7,46,1288,0,22.7,0,0,0,0,0,0.0
983902982,8703,309,9.9,8491,13.1,2,13.1,8350,1585,-2.9,2,8491,-10.9,12,2,14.7,46,1256,0,22.7,0,0,0,0,0,0.0
983902997,8703,320,11.5,8491,13.1,0,13.1,8350,1162,-2.9,2,8491,-10.9,14,2,14.7,45,1312,0,22.7,0,0,0,0,0,0.0
983903012,8703,330,13.1,8456,11.5,0,13.1,8350,845,-4.5,23,8527,-10.9,19,2,14.7,46,1304,0,22.7,0,0,0,0,0,0.0
983903028,8738,341,13.1,8350,11.5,0,13.1,8386,669,-4.5,2,8527,-9.3,21,2,14.7,45,1320,0,22.7,0,0,0,0,0,0.0
983908623,1832,2,3.5,8738,53.1,352,17.9,8386,8597,29.1,115,563,-6.1,0,2,17.9,46,0,0,27.5,0,0,0,0,0,0.0
983908668,1444,2,1.9,8738,51.5,354,17.9,8386,8597,25.9,87,563,-6.1,0,2,17.9,45,1272,0,27.5,0,0,0,0,0,0.0
983908683,1374,2,1.9,8738,51.5,356,17.9,8386,8562,25.9,72,563,-6.1,0,2,17.9,46,0,0,27.5,0,0,0,0,0,0.0
983908698,1374,2,1.9,8738,51.5,360,17.9,8386,8562,24.3,55,528,-6.1,0,2,17.9,46,1368,0,27.5,0,0,0,0,0,0.0
983908713,2290,2,1.9,8703,51.5,364,17.9,8386,8527,24.3,36,493,-6.1,0,2,17.9,46,1304,0,27.5,0,0,0,0,0,0.0
983908728,2325,2,1.9,8703,49.9,366,17.9,8386,8527,22.7,19,493,-6.1,0,2,17.9,45,1320,0,27.5,0,0,0,0,0,0.0
983908743,2501,2,1.9,8703,49.9,369,17.9,8386,8491,22.7,6,493,-6.1,0,2,17.9,46,1424,0,27.5,0,0,0,0,0,0.0
983908758,2783,2,1.9,8703,49.9,369,17.9,8350,7716,21.1,2,493,-6.1,0,2,17.9,46,1432,0,27.5,0,0,0,0,0,0.0
983908773,3136,2,1.9,8703,49.9,369,17.9,8350,2114,19.5,2,528,-6.1,0,2,17.9,45,1304,0,27.5,0,0,0,0,0,0.0
983914366,8491,10,8.3,8597,32.3,192,13.1,8315,634,-12.5,2,387,-9.3,0,2,16.3,45,1312,0,24.3,0,0,0,0,0,0.0
983914381,7047,4,6.7,8421,32.3,23,13.1,8209,317,-12.5,0,281,-9.3,0,2,16.3,45,1296,0,24.3,0,0,0,0,0,0.0
983914396,1021,2,6.7,8315,32.3,0,13.1,8209,246,-12.5,0,211,-9.3,0,2,16.3,46,1336,0,24.3,0,0,0,0,0,0.0
983914426,281,0,6.7,775,29.1,14,13.1,8209,211,-12.5,0,211,-9.3,0,2,16.3,46,1336,0,24.3,0,0,0,0,0,0.0
983914441,281,0,5.1,669,27.5,2,13.1,8174,211,-12.5,0,211,-9.3,0,2,16.3,46,1352,0,24.3,0,0,0,0,0,0.0
983914456,246,0,5.1,563,25.9,0,13.1,8174,211,-12.5,0,211,-9.3,0,2,16.3,45,1328,0,24.3,0,0,0,0,0,0.0
983914471,246,0,5.1,458,24.3,0,13.1,8174,211,-12.5,0,211,-9.3,0,2,16.3,45,1312,0,24.3,0,0,0,0,0,0.0
983920120,70,0,-6.1,70,5.1,0,3.5,8139,70,-20.5,0,70,-18.9,0,2,8.3,44,1272,0,16.3,0,0,0,0,0,0.0
983920135,70,0,-6.1,70,3.5,0,3.5,8139,70,-20.5,0,70,-18.9,0,2,8.3,45,1312,0,16.3,0,0,0,0,0,0.0
983920165,70,0,-6.1,70,3.5,0,1.9,8139,70,-20.5,0,70,-18.9,0,2,8.3,44,1288,0,16.3,0,0,0,0,0,0.0
983920180,70,0,-7.7,70,1.9,0,1.9,8139,70,-20.5,0,70,-18.9,0,2,8.3,45,1232,0,16.3,0,0,0,0,0,0.0
983920195,70,0,-7.7,70,1.9,0,1.9,8139,70,-20.5,0,70,-18.9,0,2,8.3,44,1192,0,16.3,0,0,0,0,0,0.0
983920210,70,0,-7.7,70,0.3,0,1.9,8139,70,-20.5,0,70,-18.9,0,2,8.3,45,1224,0,16.3,0,0,0,0,0,0.0
983920225,70,0,-7.7,70,0.3,0,1.9,8139,70,-20.5,0,70,-18.9,0,2,8.3,45,1288,0,16.3,0,0,0,0,0,0.0
983920240,70,0,-7.7,70,-1.3,0,1.9,8139,70,-20.5,0,70,-18.9,0,2,8.3,44,1312,0,16.3,0,0,0,0,0,0.0
983984970,8703,260,45.1,8597,9.9,23,9.9,8386,8491,-7.7,4,8597,19.5,142,2,16.3,45,1288,0,19.5,0,0,0,0,0,0.0
983984985,8703,256,45.1,8597,9.9,23,9.9,8386,8491,-7.7,4,8597,19.5,123,2,16.3,46,1384,0,19.5,0,0,0,0,0,0.0
983985000,8703,251,43.5,8597,9.9,23,9.9,8350,8456,-7.7,4,8562,17.9,104,2,16.3,46,1328,0,19.5,0,0,0,0,0,0.0
983985030,8668,238,41.9,8562,9.9,23,11.5,8350,8456,-7.7,4,8527,17.9,74,2,16.3,46,1392,0,19.5,0,0,0,0,0,0.0
983985090,8597,196,38.7,8491,9.9,17,11.5,8280,8386,-7.7,2,8456,14.7,44,2,16.3,45,1368,0,19.5,0,0,0,0,0,0.0
983985105,8597,185,37.1,8491,9.9,17,11.5,8280,8350,-7.7,2,8456,14.7,42,2,16.3,46,1320,0,19.5,0,0,0,0,0,0.0
983985120,8562,172,37.1,8491,9.9,17,11.5,8280,8350,-7.7,2,8456,13.1,36,2,16.3,45,1256,0,19.5,0,0,0,0,0,0.0
983985135,8562,164,35.5,8491,9.9,17,11.5,8245,8315,-7.7,2,8421,11.5,29,2,16.3,45,1360,0,19.5,0,0,0,0,0,0.0
983985150,8562,155,33.9,8456,9.9,14,11.5,8245,8280,-7.7,2,8421,11.5,23,2,16.3,45,1320,0,19.5,0,0,0,0,0,0.0
983985165,8527,147,33.9,8456,9.9,14,11.5,8245,8245,-7.7,2,8386,11.5,14,2,16.3,46,0,0,19.5,0,0,0,0,0,0.0
983985180,8527,138,32.3,8421,9.9,14,11.5,8245,8209,-7.7,2,8350,9.9,8,2,16.3,45,1216,0,19.5,0,0,0,0,0,0.0
983985286,8491,93,25.9,8456,9.9,44,11.5,8209,7011,-7.7,2,563,3.5,0,2,16.3,46,1368,0,21.1,0,0,0,0,0,0.0
983985301,8491,91,24.3,8456,9.9,51,11.5,8209,6659,-7.7,2,528,3.5,0,2,16.3,45,1240,0,21.1,0,0,0,0,0,0.0
983990860,4052,2,5.1,8985,51.5,10,14.7,8985,8985,38.7,66,422,-4.5,0,4,16.3,46,1320,0,25.9,0,0,0,0,0,0.0
983990875,3241,2,5.1,8985,51.5,4,14.7,8985,8985,37.1,72,422,-4.5,0,4,16.3,46,1304,0,25.9,0,0,0,0,0,0.0
983990890,2290,2,5.1,8985,51.5,2,16.3,8985,8985,37.1,74,458,-4.5,0,4,16.3,46,1344,0,25.9,0,0,0,0,0,0.0
983990905,1550,2,5.1,8985,51.5,0,16.3,8985,8985,37.1,76,458,-4.5,0,2,16.3,46,1264,0,25.9,0,0,0,0,0,0.0
983990920,1092,2,5.1,8985,51.5,0,16.3,8985,8985,35.5,76,493,-4.5,0,4,16.3,46,1280,0,25.9,0,0,0,0,0,0.0
983990995,739,10,3.5,8773,53.1,375,16.3,8421,8632,33.9,179,528,-4.5,0,2,16.3,45,1272,0,25.9,0,0,0,0,0,0.0
983996409,8632,177,32.3,8597,11.5,93,13.1,8315,1092,-9.3,2,810,3.5,21,2,19.5,45,1304,0,22.7,0,0,0,0,0,0.0
983996424,8632,166,32.3,8597,11.5,108,13.1,8315,1021,-9.3,2,775,3.5,19,2,19.5,46,1304,0,22.7,0,0,0,0,0,0.0
983996439,8632,153,30.7,8597,13.1,125,13.1,8315,1021,-9.3,2,704,1.9,10,2,19.5,45,1336,0,22.7,0,0,0,0,0,0.0
983996454,8597,136,30.7,8632,13.1,147,13.1,8315,1057,-9.3,2,669,1.9,4,2,19.5,46,1264,0,22.7,0,0,0,0,0,0.0
983996530,8597,72,25.9,8632,16.3,221,13.1,8350,951,-9.3,2,493,-1.3,0,2,17.9,45,1256,0,24.3,0,0,0,0,0,0.0
983996590,8632,113,22.7,8703,19.5,243,13.1,8386,493,-9.3,0,599,-2.9,2,2,17.9,46,1280,0,24.3,0,0,0,0,0,0.0
983996605,8985,6,22.7,8985,21.1,76,13.1,8985,493,-9.3,0,704,-2.9,6,4,17.9,46,1328,0,24.3,0,0,0,0,0,0.0
984002284,211,0,16.3,317,13.1,0,9.9,8174,140,-14.1,0,140,-7.7,0,2,16.3,45,1328,0,22.7,0,0,0,0,0,0.0
984002344,140,0,11.5,176,9.9,0,8.3,8174,140,-14.1,0,140,-9.3,0,2,16.3,45,1280,0,22.7,0,0,0,0,0,0.0
984002375,140,0,9.9,176,8.3,0,8.3,8174,140,-14.1,0,140,-9.3,0,2,14.7,45,1296,0,22.7,0,0,0,0,0,0.0
984002405,140,0,8.3,140,6.7,0,8.3,8174,140,-14.1,0,140,-9.3,0,2,14.7,45,1280,0,22.7,0,0,0,0,0,0.0
984002435,140,0,6.7,140,6.7,0,8.3,8174,140,-15.7,0,140,-9.3,0,2,14.7,46,1344,0,22.7,0,0,0,0,0,0.0
984002450,140,0,6.7,140,5.1,0,8.3,8139,140,-15.7,0,140,-10.9,0,2,14.7,46,1224,0,22.7,0,0,0,0,0,0.0
984002465,140,0,5.1,140,5.1,0,8.3,8139,140,-15.7,0,140,-10.9,0,2,14.7,45,1312,0,22.7,0,0,0,0,0,0.0
984007925,105,0,3.5,105,-1.3,0,5.1,8139,70,-17.3,0,70,-18.9,0,2,8.3,45,1360,0,14.7,0,0,0,0,0,0.0
984007941,105,0,3.5,70,-1.3,0,3.5,8139,70,-17.3,0,70,-18.9,0,2,8.3,44,1344,0,14.7,0,0,0,0,0,0.0
984008001,70,0,-1.3,70,-2.9,0,3.5,8139,70,-18.9,0,70,-18.9,0,2,8.3,45,1416,0,14.7,0,0,0,0,0,0.0
984008016,70,0,-1.3,70,-2.9,0,3.5,8139,70,-18.9,0,70,-20.5,0,2,8.3,45,1368,0,14.7,0,0,0,0,0,0.0
984008031,70,0,-2.9,70,-2.9,0,3.5,8139,70,-18.9,0,70,-20.5,0,2,8.3,45,1360,0,14.7,0,0,0,0,0,0.0
984008046,70,0,-4.5,70,-2.9,0,3.5,8139,70,-18.9,0,70,-20.5,0,2,8.3,45,1432,0,14.7,0,0,0,0,0,0.0
984008061,70,0,-4.5,70,-2.9,0,3.5,8139,70,-18.9,0,70,-20.5,0,2,8.3,44,1416,0,14.7,0,0,0,0,0,0.0
984008076,70,0,-4.5,70,-2.9,0,3.5,8139,70,-18.9,0,70,-20.5,0,2,8.3,44,1352,0,14.7,0,0,0,0,0,0.0
984008092,70,0,-6.1,70,-2.9,0,3.5,8139,70,-18.9,0,70,-20.5,0,2,8.3,44,1416,0,14.7,0,0,0,0,0,0.0
984008107,70,0,-6.1,70,-2.9,0,3.5,8104,70,-18.9,0,70,-20.5,0,2,8.3,45,1392,0,14.7,0,0,0,0,0,0.0
984008122,70,0,-7.7,70,-2.9,0,3.5,8104,70,-18.9,0,70,-20.5,0,2,8.3,45,1416,0,14.7,0,0,0,0,0,0.0
984008137,70,0,-7.7,70,-2.9,0,3.5,8104,70,-18.9,0,70,-20.5,0,2,8.3,44,1400,0,14.7,0,0,0,0,0,0.0
984008152,70,0,-9.3,70,-2.9,0,3.5,8104,70,-18.9,0,70,-20.5,0,2,8.3,45,1368,0,14.7,0,0,0,0,0,0.0
984067154,8703,243,41.9,8597,8.3,19,11.5,8386,7892,-4.5,2,8668,25.9,230,2,17.9,45,1328,0,21.1,0,0,0,0,0,0.0
984067184,8703,243,40.3,8597,8.3,19,13.1,8386,7399,-4.5,2,8632,24.3,206,2,17.9,46,1304,0,22.7,0,0,0,0,0,0.0
984067199,8703,234,40.3,8597,8.3,17,13.1,8386,7011,-6.1,2,8632,24.3,202,2,17.9,45,1352,0,22.7,0,0,0,0,0,0.0
984067230,8703,206,38.7,8597,8.3,12,13.1,8386,6060,-6.1,2,8632,24.3,206,2,17.9,45,1320,0,22.7,0,0,0,0,0,0.0
984067260,8668,172,38.7,8562,8.3,10,13.1,8350,4792,-6.1,2,8597,22.7,213,2,17.9,46,1344,0,22.7,0,0,0,0,0,0.0
984067275,8632,157,37.1,8562,8.3,10,13.1,8350,4193,-6.1,2,8597,22.7,215,2,17.9,46,0,0,22.7,0,0,0,0,0,0.0
984067290,8632,147,37.1,8562,8.3,10,13.1,8350,3417,-6.1,2,8597,22.7,213,2,17.9,45,1288,0,22.7,0,0,0,0,0,0.0
984067305,8632,142,35.5,8527,8.3,10,13.1,8350,2959,-7.7,2,8597,22.7,209,2,17.9,45,1360,0,22.7,0,0,0,0,0,0.0
984067320,8632,142,35.5,8527,6.7,10,13.1,8350,2854,-7.7,2,8597,22.7,198,2,17.9,45,1288,0,22.7,0,0,0,0,0,0.0
984067365,8632,157,33.9,8527,6.7,14,13.1,8315,4334,-7.7,2,8562,22.7,155,2,17.9,45,1320,0,22.7,0,0,0,0,0,0.0
984067380,8632,162,32.3,8527,6.7,14,11.5,8315,4651,-7.7,2,8562,21.1,140,2,17.9,45,1360,0,22.7,0,0,0,0,0,0.0
